ch1,ch2,ch3,ch4,ch5,ch6,ch7
-8.354530142937317133e-03,-2.543400323459522102e-03,-1.450537792950610388e-02,1.288074048591251845e-03,4.169599920915527391e-04,3.146534382351435372e-02,-1.237303285669455119e-02
1.065156427662598305e-02,2.269671715479249646e-04,-1.828291750516066252e-02,1.912993596907106020e-02,2.098139577669121125e-02,-7.545036209101925635e-03,5.950389252559655853e-03
-1.162845242542222268e-02,-3.593858489118184445e-03,8.412819057186878696e-03,-3.527023532047456750e-02,1.445495435433378703e-02,-9.531488400720411133e-03,-1.706314842790274122e-02
4.274535620976305413e-03,-9.195397327815140603e-03,-2.775815085858678727e-02,1.849496291782448676e-02,-2.322401945749794083e-02,4.782848713041222555e-03,-1.478034173265288173e-02
-2.122099906943487532e-02,-2.167741367872964495e-02,-1.568867141272488330e-02,-8.009126371981473494e-03,-4.083108398431203878e-02,-1.844564203561517568e-02,-6.839422592435086615e-03
7.940962891271946197e-03,4.150277015315691903e-02,3.503464750739161693e-02,5.139554928570800457e-02,4.979897870078960065e-02,9.012245996290896288e-02,6.674599208145007290e-02
-1.926152835862307913e-02,-6.207032551151860610e-03,3.193819072413313365e-02,-1.378602553782810013e-02,2.150196799946440737e-02,-3.131065266874994563e-02,-1.947882580783214662e-02
1.582388242613578036e-02,2.690621079020927633e-03,3.419852336091755256e-03,2.187111365794124074e-02,-1.336514443002058752e-02,1.314769458686537718e-02,-1.761360728634684888e-02
-1.491339895798938359e-02,1.102936847953415490e-02,-1.518688110247777730e-02,2.052928793008709091e-02,1.605420206641736125e-02,1.970261295951609634e-02,3.700483418929575996e-02
1.418031007691138851e-02,-4.997666556450295131e-03,-1.885330101275610806e-02,-3.354395266396385019e-03,-1.719138475171599206e-02,-8.372488043215570858e-03,-1.367415934402450503e-02
-1.596131525468773987e-02,-1.192698504201753981e-03,2.509007587390135047e-02,-2.569809561809169307e-02,3.210225287706908182e-02,-2.116245297599424202e-02,3.651144984972235982e-03
2.524921114989016335e-02,-8.873284161968373121e-03,3.960942516752377629e-02,2.396937938227820114e-02,-1.552356371590911908e-02,-1.602830221279336054e-02,1.047311942584058103e-02
-1.778134091767284708e-02,1.842176814744245217e-03,-1.194864846865364288e-02,3.398279947675389434e-02,-2.482523117989605954e-02,3.569341738362545591e-02,4.059352526398548461e-02
2.388653548334441351e-02,2.036591986270363044e-02,6.961213935274641537e-03,2.223560221727423000e-02,1.877752948719175335e-02,-1.538574818561851999e-03,2.794845988235074297e-03
-2.341793619059593518e-02,2.049759664040589485e-02,4.375144316655675547e-02,5.236747783127990337e-03,3.576060201899849966e-02,-2.527661957474271800e-03,-1.640988665248889478e-02
2.864686600005992428e-02,1.248347333748910278e-02,1.027846674080446637e-02,3.266006130908336025e-02,2.217628011483161604e-02,-8.033250965344363934e-03,2.276648044044368019e-02
-1.843650579723008637e-02,9.846985307583931354e-03,1.147501789822813261e-03,4.297888805116483607e-02,-3.930402671326261449e-03,2.960240236001322744e-02,1.012800268230507755e-02
3.476514234968024197e-02,7.393235567573908616e-03,1.209319182855148490e-03,7.945505948877993815e-04,2.054167534264519923e-02,9.036693943911379770e-03,1.143156699154991400e-02
