ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
3.553212112571253051e-02,7.794160579938957945e-01,1.192664646227913572e+00,1.205353880566821134e+00,1.197112941397779240e+00,1.203041220073845396e+00,1.203103208911801447e+00,1.200315499343335590e+00
3.555179066083320044e-02,7.802248931199184945e-01,1.186750672668298812e+00,1.204874659165699358e+00,1.200391793297743037e+00,1.203150296586787293e+00,1.203010225654867371e+00,1.200348281901870040e+00
3.554463810260750228e-02,7.792658542711561331e-01,1.192715310182012267e+00,1.204944396608399915e+00,1.200568223067310258e+00,1.203025722864356384e+00,1.203014994027017837e+00,1.200304770505997043e+00
3.552020019533636691e-02,7.797611689282857306e-01,1.194439672760924331e+00,1.201469445403748226e+00,1.199712896312820520e+00,1.202538156811971293e+00,1.203282022867443901e+00,1.199280762586684590e+00
3.553688949786299595e-02,7.788814042665248571e-01,1.192643188553236477e+00,1.200718426790049920e+00,1.200593853067619010e+00,1.203004861236198098e+00,1.203096652400094557e+00,1.200150394457625724e+00
3.554404205608869410e-02,7.796312307871855474e-01,1.192962073440798854e+00,1.205362821264603257e+00,1.200701141441004483e+00,1.203085327516237202e+00,1.203121090307365693e+00,1.200314307250297974e+00
3.553629345134418777e-02,7.790459131057159148e-01,1.194157742757528062e+00,1.200036549572533362e+00,1.200650477486905787e+00,1.202876711234654339e+00,1.203090691934906475e+00,1.200351262134464081e+00
3.551006740451662785e-02,7.795024847391229805e-01,1.191215061094172079e+00,1.204782271955284090e+00,1.199070954212064111e+00,1.203100228679207406e+00,1.202815318443217096e+00,1.200396561669893503e+00
3.554583019564511864e-02,7.790643905477989684e-01,1.186574838945250399e+00,1.204396629857615197e+00,1.200538420741369849e+00,1.202895188676737392e+00,1.203040624027326588e+00,1.192976378557250250e+00
3.540933554283804546e-02,7.793481086907516620e-01,1.193080090651522873e+00,1.203966284271035692e+00,1.199907207477951987e+00,1.203104401004839064e+00,1.203090691934906475e+00,1.200494909345496852e+00
3.547907298553860250e-02,7.789636586861203860e-01,1.192791008089900906e+00,1.204785848234396939e+00,1.201777601453972055e+00,1.203093672167500516e+00,1.203118110074771652e+00,1.200320863762004864e+00
3.548264926465145158e-02,7.792759870619758722e-01,1.192976974603769058e+00,1.204620743348687073e+00,1.203013205887461412e+00,1.203150892633306102e+00,1.203139567749448746e+00,1.200329804459786986e+00
3.548801368332072520e-02,7.793957924122563163e-01,1.192481063900120652e+00,1.204874063119180549e+00,1.202974462863738880e+00,1.203134203330779473e+00,1.200537824694851041e+00,1.200033569339939321e+00
3.545344298522985077e-02,7.790262435705952448e-01,1.193557523913088225e+00,1.205020094516288554e+00,1.203052544957702752e+00,1.203047776585552286e+00,1.203292751704782448e+00,1.199711108173264096e+00
3.548145717161383522e-02,7.797105049741870353e-01,1.193274997863173148e+00,1.205036783818815183e+00,1.203301692402564571e+00,1.203072214492823422e+00,1.203152084726343718e+00,1.200429940274946761e+00
3.546357577604958983e-02,7.793916200866246591e-01,1.192078732499925131e+00,1.205110097540628589e+00,1.202800417280246892e+00,1.202819490768848754e+00,1.203079367051049120e+00,1.200178408644009709e+00
3.539026205423617677e-02,7.798696493947088193e-01,1.194567226715949282e+00,1.205026651027995443e+00,1.201974892851697563e+00,1.203061485655484875e+00,1.203006649375754522e+00,1.200533056322700576e+00
3.547788089250098614e-02,7.794601654362875998e-01,1.194797896718728047e+00,1.204896116840376452e+00,1.202981019375445770e+00,1.202418947508209657e+00,1.203255200774097533e+00,1.200538420741369849e+00
3.533482972798701605e-02,7.802916503300250106e-01,1.193602823448517647e+00,1.205085063586838645e+00,1.202944064491279663e+00,1.203007245422273330e+00,1.203018570306130686e+00,1.200308346785109892e+00
3.550887531147901149e-02,7.798547482317386148e-01,1.187958262915404184e+00,1.204990888236866953e+00,1.203147912400712061e+00,1.203096652400094557e+00,1.203151488679824910e+00,1.200511002601504673e+00
3.553927368393822867e-02,7.809347845238190367e-01,1.194194697641694169e+00,1.204947972887512764e+00,1.202860617978646518e+00,1.203072214492823422e+00,1.203265929611436080e+00,1.199804091430198172e+00
3.554225391653226956e-02,7.800591921876898205e-01,1.192314170874854362e+00,1.205263877542481099e+00,1.203008437515310947e+00,1.203083539376680777e+00,1.203099632632688598e+00,1.200308346785109892e+00
3.554106182349465320e-02,7.812375761553735920e-01,1.189236186651728922e+00,1.205039764051409223e+00,1.203025126817837576e+00,1.203130627051666623e+00,1.203147912400712061e+00,1.198665046532755740e+00
3.552735275356206507e-02,7.806325889387832895e-01,1.193810843683581702e+00,1.204840684514127291e+00,1.202840352397007040e+00,1.203093672167500516e+00,1.203109169376989529e+00,1.200435900740134842e+00
3.551900810229875055e-02,7.816923596492242332e-01,1.193676733216849861e+00,1.204941416375805874e+00,1.202905917514075940e+00,1.202604914022077809e+00,1.203013801933980220e+00,1.200370931669584751e+00
3.551781600926113419e-02,7.808590866159303978e-01,1.183104060066230367e+00,1.205087447772913878e+00,1.202473187741421201e+00,1.203017974259611877e+00,1.203282618913962709e+00,1.200511598648023481e+00
3.544927065959819351e-02,7.820458152348774838e-01,1.202572727510062167e+00,1.203018570306130686e+00,1.201466465171154185e+00,1.203100228679207406e+00,1.203057313329853217e+00,1.200497889578090893e+00
3.553092903267491415e-02,7.423109701050484288e-01,1.203142547982042787e+00,1.205180431029847954e+00,1.203039431934288972e+00,1.202900553095406666e+00,1.203152680772862526e+00,1.200453782135699088e+00
3.552318042793040781e-02,7.821835019807221734e-01,1.198572659322340472e+00,1.205037975911852799e+00,1.203152084726343718e+00,1.203147912400712061e+00,1.203056121236815601e+00,1.200516367020173947e+00
3.553688949786299595e-02,7.816238142995612925e-01,1.203006649375754522e+00,1.205106521261515740e+00,1.203044200306439437e+00,1.203146124261155636e+00,1.203168177982351539e+00,1.200530672136625343e+00
3.552139228837398327e-02,7.823718526806655582e-01,1.200715446557455879e+00,1.204913402189421889e+00,1.203102016818763831e+00,1.202995324491897167e+00,1.203112149609583570e+00,1.200367951436990710e+00
3.552437252096802417e-02,7.819885947690718986e-01,1.202834987978337766e+00,1.201185131214276725e+00,1.203026318910875192e+00,1.202877903327691955e+00,1.203157449145012992e+00,1.198952340954821283e+00
3.552794880008087325e-02,7.827461698944770951e-01,1.203138971702929938e+00,1.201833629826740024e+00,1.201734090058099058e+00,1.203144932168118020e+00,1.203104997051357872e+00,1.200336360971493876e+00
3.552675670704325689e-02,7.820565440722160311e-01,1.203138375656411130e+00,1.200760746092885300e+00,1.199336790959452559e+00,1.203096056353575749e+00,1.202561402626204812e+00,1.200385832832554955e+00
3.553808159090061231e-02,7.817704417431881048e-01,1.203127646819072583e+00,1.201053404933620117e+00,1.202491665183504255e+00,1.203027511003912808e+00,1.203119302167809268e+00,1.200429940274946761e+00
3.552675670704325689e-02,7.820821740725247828e-01,1.202957177514693443e+00,1.202230596808266272e+00,1.203029895189988041e+00,1.203004265189679289e+00,1.203166389842795114e+00,1.200450205856586239e+00
3.552735275356206507e-02,7.819456794197177096e-01,1.203013801933980220e+00,1.201203608656359778e+00,1.203155064958937759e+00,1.203062677748522491e+00,1.203069830306748189e+00,1.200533056322700576e+00
3.552735275356206507e-02,7.828540543143813757e-01,1.201759720058407810e+00,1.203027511003912808e+00,1.203023338678281151e+00,1.203097248446613365e+00,1.202991152166265509e+00,1.198591136764423526e+00
3.550649112540377877e-02,7.821125724449840000e-01,1.202878499374210763e+00,1.201973104712141138e+00,1.203027511003912808e+00,1.202598357510370919e+00,1.202428484252510588e+00,1.200514578880617522e+00
3.554642624216392682e-02,7.831854561788387237e-01,1.203030491236506849e+00,1.199724817243196684e+00,1.203023934724799959e+00,1.203034067515619698e+00,1.203112745656102378e+00,1.200434708647097226e+00
3.553927368393822867e-02,7.822597959351296204e-01,1.203049564725108711e+00,1.202245497971236476e+00,1.202870750769466257e+00,1.203009033561829755e+00,1.203099632632688598e+00,1.199840450267845471e+00
3.552318042793040781e-02,7.829392889665709454e-01,1.203081155190605545e+00,1.201409244705348600e+00,1.203133607284260664e+00,1.203088307748831243e+00,1.203087711702312435e+00,1.199031019095303963e+00
3.554106182349465320e-02,7.825399377989694649e-01,1.202970290538107223e+00,1.202396297740494946e+00,1.202359938902847647e+00,1.203097844493132174e+00,1.203022742631762343e+00,1.200262451203161662e+00
3.553450531178776323e-02,7.831783036206130255e-01,1.202858829839090093e+00,1.200963997955798890e+00,1.202938700072610390e+00,1.203021550538724727e+00,1.203057313329853217e+00,1.200329804459786986e+00
3.554523414912631046e-02,7.835204343224089207e-01,1.200235033063296486e+00,1.198163771410438061e+00,1.203005457282716906e+00,1.202857041699533669e+00,1.203037643794732547e+00,1.200419211437608213e+00
3.553092903267491415e-02,7.833946685069403948e-01,1.200546765392633164e+00,1.199571037241344174e+00,1.202848697048270354e+00,1.203118706121290460e+00,1.203049564725108711e+00,1.200419211437608213e+00
3.553271717223133869e-02,7.836199740910498868e-01,1.199250960260744181e+00,1.198253774434778096e+00,1.203012609840942604e+00,1.203140759842486363e+00,1.203123474493440925e+00,1.200554513997377670e+00
3.552973693963729779e-02,7.833535412971426304e-01,1.200649285393868171e+00,1.201234603075337803e+00,1.203123474493440925e+00,1.203138375656411130e+00,1.203200960540885989e+00,1.200203442597799652e+00
3.553450531178776323e-02,7.838130931631437370e-01,1.200706505859673756e+00,1.201370501681626068e+00,1.203041220073845396e+00,1.202941084258685622e+00,1.203215861703856193e+00,1.200602197718882325e+00
3.552854484659968143e-02,7.832575778076145134e-01,1.200566434927753834e+00,1.201245331912676351e+00,1.203059101469409642e+00,1.201511168660064799e+00,1.203011417747904988e+00,1.200372719809141175e+00
3.551662391622351783e-02,7.839215736295668258e-01,1.200652265626462212e+00,1.201064133770958664e+00,1.203020954492205918e+00,1.202852273327383203e+00,1.202701473558124734e+00,1.199414873053416430e+00
3.552854484659968143e-02,7.827926615229441332e-01,1.200553917950858862e+00,1.201477194008492733e+00,1.202178740761129960e+00,1.203036451701694931e+00,1.203034663562138507e+00,1.200232052830702445e+00
3.552854484659968143e-02,7.837511043251876863e-01,1.200661802370763143e+00,1.201577329823652507e+00,1.203094268214019325e+00,1.200408482600269666e+00,1.203294539844338873e+00,1.199985289571915859e+00
3.552020019533636691e-02,7.830161789674972006e-01,1.200709486092267797e+00,1.200571799346423107e+00,1.203066254027635340e+00,1.200322055855042480e+00,1.203204536819998838e+00,1.200209999109506542e+00
3.553867763741942049e-02,7.839662771184774392e-01,1.197724485126076432e+00,1.201084995399116950e+00,1.203143144028561595e+00,1.199451827937582538e+00,1.203134203330779473e+00,1.200406694460713242e+00
3.553390926526895505e-02,7.828564385004566084e-01,1.200033569339939321e+00,1.201010489584265928e+00,1.203131819144704240e+00,1.203133011237741856e+00,1.203063869841560107e+00,1.200400137949006352e+00
3.553569740482537959e-02,7.837105731619087301e-01,1.200631403998303925e+00,1.200871014698864814e+00,1.201881313548244679e+00,1.202894592630218584e+00,1.203266525657954888e+00,1.200257086784492389e+00
3.553271717223133869e-02,7.825637796597217921e-01,1.200493121205940428e+00,1.199480438170485330e+00,1.203068638213710573e+00,1.203144932168118020e+00,1.203150296586787293e+00,1.200387620972111380e+00
3.553450531178776323e-02,7.834548692053400210e-01,1.199974560734577311e+00,1.200986647723513601e+00,1.202931547514384691e+00,1.203008437515310947e+00,1.203138375656411130e+00,1.197317385353730446e+00
3.552258438141159963e-02,7.823420503547251492e-01,1.200667166789432416e+00,1.192390464829261809e+00,1.203007841468792138e+00,1.201488518892350088e+00,1.203110361470027145e+00,1.197280430469564338e+00
3.553092903267491415e-02,7.832092980395910509e-01,1.200463914926518827e+00,1.192560338087122140e+00,1.201868796571349707e+00,1.202753925651779854e+00,1.203172350307983196e+00,1.197061681397161736e+00
3.540277903113115548e-02,7.824463584955165807e-01,1.200701141441004483e+00,1.192671798786139270e+00,1.202742004721403690e+00,1.203008437515310947e+00,1.203290367518707216e+00,1.196445965343232887e+00
3.541648810106374362e-02,7.828969696637355646e-01,1.200642728882161281e+00,1.193566464610870348e+00,1.203035855655176123e+00,1.202960753793806292e+00,1.203135991470335897e+00,1.197527193728350925e+00
3.540039484505592277e-02,7.821382024452927517e-01,1.202947044723873704e+00,1.191324137607113975e+00,1.202050590759586202e+00,1.203063869841560107e+00,1.203020954492205918e+00,1.194112443222098641e+00
3.554583019564511864e-02,7.825774887296543803e-01,1.201607132149592916e+00,1.192270659478981365e+00,1.203169966121907963e+00,1.203029299143469233e+00,1.203047776585552286e+00,1.197515868844493570e+00
3.552258438141159963e-02,7.816655375558778651e-01,1.202340269367726977e+00,1.192183636687235371e+00,1.203254604727578725e+00,1.203152084726343718e+00,1.203105593097876680e+00,1.197788262103588908e+00
3.551245159059186057e-02,7.820577361652536474e-01,1.202880287513767188e+00,1.192608021808626795e+00,1.203216457750375001e+00,1.203146124261155636e+00,1.203135395423817089e+00,1.197651767450781835e+00
3.552616066052444871e-02,7.814265229018357850e-01,1.195098304164207370e+00,1.193757199496888965e+00,1.203056717283334409e+00,1.203019762399168302e+00,1.203016186120055453e+00,1.197592758845419825e+00
3.552496856748683235e-02,7.814199663901288950e-01,1.201844954710597380e+00,1.193703555310196229e+00,1.203118110074771652e+00,1.203084731469718394e+00,1.203062081702003683e+00,1.197388910935987427e+00
3.554165787001346138e-02,7.811010815025665188e-01,1.202991748212784318e+00,1.192998432278446153e+00,1.201340103309166851e+00,1.202855253559977244e+00,1.203051352864665136e+00,1.196524047437196758e+00
3.546357577604958983e-02,7.809717394079851438e-01,1.203023338678281151e+00,1.193796538567130305e+00,1.200125360503835781e+00,1.203049564725108711e+00,1.203103208911801447e+00,1.197621369078322617e+00
3.553510135830657141e-02,7.808012701036060044e-01,1.203004861236198098e+00,1.193699382984564572e+00,1.200493717252459236e+00,1.203023338678281151e+00,1.203053737050740368e+00,1.197884225593117025e+00
3.553688949786299595e-02,7.804269528897944674e-01,1.202899957048887858e+00,1.193870448335462520e+00,1.200358414692689779e+00,1.203081751237124353e+00,1.203141951935523979e+00,1.197749519079866376e+00
3.553092903267491415e-02,7.805640435891203488e-01,1.202840948443525848e+00,1.191896938311688636e+00,1.203086519609274818e+00,1.202640080766687491e+00,1.203135991470335897e+00,1.198087477456030614e+00
3.554284996305107774e-02,7.798535561387009984e-01,1.202680015883447640e+00,1.193837665776928070e+00,1.203125858679516158e+00,1.203134203330779473e+00,1.203059697515928450e+00,1.197730445591264514e+00
3.552794880008087325e-02,7.803077435860328315e-01,1.203138971702929938e+00,1.202869558676428641e+00,1.203044200306439437e+00,1.203007841468792138e+00,1.202953601235580594e+00,1.197706007683993379e+00
3.551781600926113419e-02,7.793510889233457029e-01,1.197475337681214613e+00,1.201694750987857718e+00,1.203127050772553774e+00,1.203006053329235714e+00,1.203049564725108711e+00,1.197623753264397850e+00
3.552735275356206507e-02,7.797754740447371269e-01,1.203011417747904988e+00,1.200349473994907656e+00,1.202969098445069607e+00,1.201859259827048776e+00,1.203169370075389155e+00,1.197555803961253718e+00
3.552675670704325689e-02,7.786841128687993496e-01,1.203115725888696419e+00,1.203148508447230869e+00,1.202283644948440200e+00,1.202807569838472590e+00,1.203025126817837576e+00,1.199502491891681233e+00
3.552914089311848961e-02,7.792736028759006395e-01,1.202941084258685622e+00,1.203144336121599212e+00,1.203091884027944092e+00,1.202922010770083761e+00,1.203054929143777985e+00,1.199901843059282713e+00
3.554284996305107774e-02,7.781840298395192868e-01,1.203072810539342230e+00,1.203079963097567928e+00,1.203093076120981708e+00,1.203090095888387667e+00,1.202797437047652851e+00,1.197493815123297667e+00
3.552794880008087325e-02,7.789296840345483197e-01,1.203043008213401821e+00,1.203146124261155636e+00,1.203017378213093069e+00,1.202919030537489720e+00,1.203272486123142970e+00,1.200316095389854398e+00
3.551960414881755873e-02,7.777060005314351265e-01,1.202929163328309459e+00,1.203103208911801447e+00,1.203062677748522491e+00,1.203011417747904988e+00,1.202923798909640185e+00,1.200352454227501697e+00
3.553986973045703684e-02,7.783282730970708663e-01,1.202171588202904262e+00,1.200854921442856993e+00,1.203025722864356384e+00,1.202884459839398845e+00,1.200428748181909144e+00,1.200475835856894991e+00
3.554344600956988592e-02,7.771069737800327948e-01,1.203133011237741856e+00,1.202860617978646518e+00,1.203014994027017837e+00,1.202935719840016349e+00,1.200358414692689779e+00,1.200428152135390336e+00
3.552496856748683235e-02,7.776982519266906202e-01,1.202899361002369050e+00,1.203147316354193253e+00,1.203054929143777985e+00,1.203053737050740368e+00,1.200527095857512494e+00,1.200438284926210075e+00
3.540218298461234731e-02,7.766134472624596219e-01,1.203130627051666623e+00,1.201879525408688254e+00,1.201775217267896823e+00,1.202980423328926962e+00,1.194115423454692682e+00,1.197052740699379614e+00
3.550768321844139513e-02,7.769096823823072873e-01,1.203125858679516158e+00,1.202997112631453591e+00,1.202576899835693824e+00,1.202918434490970911e+00,1.203004861236198098e+00,1.199846410733033553e+00
3.543854182225964627e-02,7.760418386509225774e-01,1.202878499374210763e+00,1.200286293063913989e+00,1.202855849606496053e+00,1.203127050772553774e+00,1.203147912400712061e+00,1.200544977253076739e+00
3.553331321875014687e-02,7.762760849328141921e-01,1.203065657981116532e+00,1.203038835887770164e+00,1.202963734026400333e+00,1.203020954492205918e+00,1.203060889608966066e+00,1.200289869343026838e+00
3.551900810229875055e-02,7.754642695741974512e-01,1.202854657513458436e+00,1.202976251003295305e+00,1.203032279376063274e+00,1.203121686353884501e+00,1.203117514028252844e+00,1.200691008650184743e+00
3.551960414881755873e-02,7.754845351558369293e-01,1.202863598211240559e+00,1.203025126817837576e+00,1.203091884027944092e+00,1.203072214492823422e+00,1.203033471469100890e+00,1.200547361439151972e+00
3.540277903113115548e-02,7.750726670113404770e-01,1.201452160054702789e+00,1.203145528214636828e+00,1.203038239841251356e+00,1.203145528214636828e+00,1.203081751237124353e+00,1.200459146554368361e+00
3.553748554438180413e-02,7.749236553816384321e-01,1.202736044256215608e+00,1.202812934257141864e+00,1.203153872865900142e+00,1.203141951935523979e+00,1.203087711702312435e+00,1.197980785129163950e+00
3.553092903267491415e-02,7.741642921166768110e-01,1.203133011237741856e+00,1.202987575887152660e+00,1.203136587516854705e+00,1.203061485655484875e+00,1.202724123325839445e+00,1.200305366552515851e+00
3.554225391653226956e-02,7.741166083951721566e-01,1.203127646819072583e+00,1.202489877043947830e+00,1.202137017504813388e+00,1.203031087283025657e+00,1.203065061934597724e+00,1.199840450267845471e+00
3.551483577666709329e-02,7.739294497882663881e-01,1.202995920538415975e+00,1.203126454726034966e+00,1.202905321467557131e+00,1.203043008213401821e+00,1.203035259608657315e+00,1.200094962131376564e+00
3.553510135830657141e-02,7.733757225722935891e-01,1.203005457282716906e+00,1.203047776585552286e+00,1.203006053329235714e+00,1.203150892633306102e+00,1.203004265189679289e+00,1.200426363995833912e+00
3.552139228837398327e-02,7.736183135054485183e-01,1.202911877979264021e+00,1.203029299143469233e+00,1.203138971702929938e+00,1.202908301700151172e+00,1.202815914489735905e+00,1.200525307717956069e+00
3.553271717223133869e-02,7.725829807022787099e-01,1.202911281932745213e+00,1.203147912400712061e+00,1.203074598678898655e+00,1.203127646819072583e+00,1.203135991470335897e+00,1.200432324461021993e+00
3.538668577512332769e-02,7.729435888461576587e-01,1.203071022399785805e+00,1.203153276819381334e+00,1.203054333097259176e+00,1.203123474493440925e+00,1.203076386818455079e+00,1.200489544926827579e+00
3.551960414881755873e-02,7.715965237136511723e-01,1.202907705653632364e+00,1.203075790771936271e+00,1.203066850074154148e+00,1.203079963097567928e+00,1.203056121236815601e+00,1.200497293531572085e+00
3.554463810260750228e-02,7.724613872124418412e-01,1.202464247043639078e+00,1.203026914957394000e+00,1.202832603792262534e+00,1.203052544957702752e+00,1.203245664029796602e+00,1.200282716784801140e+00
3.552794880008087325e-02,7.712514127792612362e-01,1.202927375188753034e+00,1.202846312862195122e+00,1.203017378213093069e+00,1.203048968678589903e+00,1.202857637746052477e+00,1.200291061436064455e+00
3.552794880008087325e-02,7.719922986021398037e-01,1.202947640770392512e+00,1.202597165417333303e+00,1.201613688661299806e+00,1.202863002164721751e+00,1.202901149141925474e+00,1.199162745375960570e+00
3.551006740451662785e-02,7.708294118439450449e-01,1.202979231235889346e+00,1.203234935192458055e+00,1.203035855655176123e+00,1.203042412166883013e+00,1.203132415191223048e+00,1.200087809573150865e+00
3.550947135799781967e-02,7.714713539447014545e-01,1.203055525190296793e+00,1.202129268900068881e+00,1.202685380302116913e+00,1.203008437515310947e+00,1.203211093331705728e+00,1.200559878416046944e+00
3.553092903267491415e-02,7.702858174187919849e-01,1.203098440539650982e+00,1.203271890076624162e+00,1.203024530771318767e+00,1.203025126817837576e+00,1.202902937281481899e+00,1.199691438638143426e+00
3.553927368393822867e-02,7.709849799853539798e-01,1.202078008899451378e+00,1.203214073564299769e+00,1.203019762399168302e+00,1.203150892633306102e+00,1.203113937749139994e+00,1.200347089808832424e+00
3.553092903267491415e-02,7.698453390413927400e-01,1.203096652400094557e+00,1.203004861236198098e+00,1.198489212809707327e+00,1.203137779609892322e+00,1.203106189144395488e+00,1.200200462365205611e+00
3.551900810229875055e-02,7.704241002111554826e-01,1.202981019375445770e+00,1.203043604259920629e+00,1.203122878446922117e+00,1.203053141004221560e+00,1.203244471936758986e+00,1.198113703502858174e+00
3.540814344980042910e-02,7.695055925256719664e-01,1.201629781917307627e+00,1.203154468912418951e+00,1.203144336121599212e+00,1.203129434958629007e+00,1.203225398448157124e+00,1.200438880972728883e+00
3.551841205577994237e-02,7.698304378784225355e-01,1.203078174958011504e+00,1.202135229365256963e+00,1.203037643794732547e+00,1.203071618446304614e+00,1.203099036586169790e+00,1.199525737705914752e+00
3.553092903267491415e-02,7.693017446162395689e-01,1.203174734494058429e+00,1.202935719840016349e+00,1.201532626334741893e+00,1.202718162860651363e+00,1.202896976816293817e+00,1.199386858867032446e+00
3.552496856748683235e-02,7.695502960145826910e-01,1.203047776585552286e+00,1.203126454726034966e+00,1.203075194725417463e+00,1.200652861672981020e+00,1.203190827750066250e+00,1.200266623528793319e+00
3.553450531178776323e-02,7.689935885660157400e-01,1.202891612397624543e+00,1.203039431934288972e+00,1.202895784723256201e+00,1.200600409579325900e+00,1.203307652867752653e+00,1.200415635158495364e+00
3.552258438141159963e-02,7.690007411242414381e-01,1.203089499841868859e+00,1.203089499841868859e+00,1.202374244019299043e+00,1.200562858648640985e+00,1.203112149609583570e+00,1.200366163297434285e+00
3.554165787001346138e-02,7.686049662357528067e-01,1.202953601235580594e+00,1.203059697515928450e+00,1.203056717283334409e+00,1.200710678185305413e+00,1.203069830306748189e+00,1.200416827251532981e+00
3.553927368393822867e-02,7.685471497234284133e-01,1.202899957048887858e+00,1.203039431934288972e+00,1.203131223098185432e+00,1.200508022368910632e+00,1.203114533795658803e+00,1.200454378182217896e+00
3.554821438172035136e-02,7.685233078626760861e-01,1.202980423328926962e+00,1.203074002632379846e+00,1.203135991470335897e+00,1.200688624464109511e+00,1.203040624027326588e+00,1.200533056322700576e+00
3.554642624216392682e-02,7.680542192523740486e-01,1.202705049837237583e+00,1.202941084258685622e+00,1.203004861236198098e+00,1.195793890451656738e+00,1.203055525190296793e+00,1.200426363995833912e+00
3.551781600926113419e-02,7.682014427425196690e-01,1.202582264254363098e+00,1.201677465638812281e+00,1.202857041699533669e+00,1.200699949347966866e+00,1.203085923562756010e+00,1.200349473994907656e+00
3.554940647475796772e-02,7.678062639005498458e-01,1.202863002164721751e+00,1.203034663562138507e+00,1.202087545643752309e+00,1.197216057445533055e+00,1.202706241930275199e+00,1.198712730254260395e+00
3.553390926526895505e-02,7.682151518124522571e-01,1.203025126817837576e+00,1.203047180539033478e+00,1.202727103558433486e+00,1.197222017910721137e+00,1.203178906819690086e+00,1.200383448646479723e+00
3.551721996274232601e-02,7.674802264547617714e-01,1.188503049433594860e+00,1.202372455879742619e+00,1.203051948911183944e+00,1.200539016787888658e+00,1.203276658448774628e+00,1.200259470970567621e+00
3.552794880008087325e-02,7.680846176248332657e-01,1.199746870964392587e+00,1.203066850074154148e+00,1.203018570306130686e+00,1.200805449581795914e+00,1.203098440539650982e+00,1.200463318880000019e+00
3.551841205577994237e-02,7.671130617991759326e-01,1.203121090307365693e+00,1.203033471469100890e+00,1.202960157747287484e+00,1.200689816557147127e+00,1.203176522633614853e+00,1.200527095857512494e+00
3.552973693963729779e-02,7.679707727397409034e-01,1.202934527746978732e+00,1.203084731469718394e+00,1.194763922067155981e+00,1.200670147022026457e+00,1.203285003100037942e+00,1.200601005625844708e+00
3.554881042823915954e-02,7.668704708660210034e-01,1.202989364026709085e+00,1.203090095888387667e+00,1.202603125882521384e+00,1.200521731438843220e+00,1.203069234260229381e+00,1.200420999577164638e+00
3.540873949631923728e-02,7.677764615746094368e-01,1.202943468444760855e+00,1.201657200057172803e+00,1.200648093300830554e+00,1.200688028417590703e+00,1.203029895189988041e+00,1.200348877948388848e+00
3.552139228837398327e-02,7.666499336540619769e-01,1.201689386569188445e+00,1.202077412852932570e+00,1.202930951467865883e+00,1.200566434927753834e+00,1.203134203330779473e+00,1.200145030038956451e+00
3.552675670704325689e-02,7.675016841294388659e-01,1.202413583089540383e+00,1.203097844493132174e+00,1.202060127503887133e+00,1.199969196315908038e+00,1.203005457282716906e+00,1.199457788402770619e+00
3.552258438141159963e-02,7.667524536552969838e-01,1.202970290538107223e+00,1.203082943330161969e+00,1.202567363091392894e+00,1.200419807484127022e+00,1.203216457750375001e+00,1.195220493700563047e+00
3.554165787001346138e-02,7.675261220367100012e-01,1.203029895189988041e+00,1.203124666586478542e+00,1.203029299143469233e+00,1.200562262602122177e+00,1.203014994027017837e+00,1.200297617947771345e+00
3.551423973014828511e-02,7.663513143481390788e-01,1.202958965654249868e+00,1.203109169376989529e+00,1.203103208911801447e+00,1.203140759842486363e+00,1.203140163795967554e+00,1.200832867721661090e+00
3.540456717068758002e-02,7.673485001741051637e-01,1.203324342170279282e+00,1.203022146585243535e+00,1.203019166352649494e+00,1.203076982864973887e+00,1.202476167974015242e+00,1.200308346785109892e+00
3.552437252096802417e-02,7.665325124898567655e-01,1.203099632632688598e+00,1.201743626802399989e+00,1.203104401004839064e+00,1.203068638213710573e+00,1.203262353332323231e+00,1.200407290507232050e+00
3.553033298615610597e-02,7.671398838925223007e-01,1.203066850074154148e+00,1.203081155190605545e+00,1.203033471469100890e+00,1.203117514028252844e+00,1.203273082169661778e+00,1.200260067017086429e+00
3.553927368393822867e-02,7.665980776069256653e-01,1.203114533795658803e+00,1.202814722396698288e+00,1.202578687975250249e+00,1.203078771004530312e+00,1.203289771472188407e+00,1.200326228180674137e+00
3.554106182349465320e-02,7.671065052874690426e-01,1.202917242397933295e+00,1.202461266811045038e+00,1.201976680991253987e+00,1.202911877979264021e+00,1.203130627051666623e+00,1.196460866506203091e+00
3.554463810260750228e-02,7.665569503971279008e-01,1.202375436112336660e+00,1.203137183563373513e+00,1.201810980059025313e+00,1.203057313329853217e+00,1.203034663562138507e+00,1.199663424451759441e+00
3.554165787001346138e-02,7.667941769116135564e-01,1.203062081702003683e+00,1.203146124261155636e+00,1.200249338179747882e+00,1.203020358445687110e+00,1.203112745656102378e+00,1.200330400506305795e+00
3.540277903113115548e-02,7.664890010939837683e-01,1.203031683329544466e+00,1.203255796820616341e+00,1.202837372164412999e+00,1.203029895189988041e+00,1.202834391931818958e+00,1.200552129811302438e+00
3.546059554345554893e-02,7.667369564458079711e-01,1.202553057974941497e+00,1.203046584492514670e+00,1.203150296586787293e+00,1.202795052861577618e+00,1.203013801933980220e+00,1.200398945855968735e+00
3.548145717161383522e-02,7.666922529568973577e-01,1.202892804490662160e+00,1.202768230768231250e+00,1.202987575887152660e+00,1.202625775650236095e+00,1.203289771472188407e+00,1.200400733995525160e+00
