ch1,ch2,ch3,ch4,ch5,ch6,ch7
6.694220059421069902e-01,2.305656946379774138e-03,2.233386305974281900e-03,9.323061623938278322e-03,3.623217776205274725e-03,8.902327287474547449e-03,1.076638826923230485e-02
6.685974500891507244e-01,9.964109654916484399e-03,9.789617036535384550e-03,5.589351724308935093e-03,0.000000000000000000e+00,2.644509392322229573e-03,3.232285765681954144e-03
6.697432750157445991e-01,8.299202716255511814e-03,8.392334984819291646e-03,2.287701045000677721e-03,1.103311908639896879e-02,4.222915079941162893e-03,8.540080015668870955e-03
6.691221200373317357e-01,8.844585280965003293e-03,4.308969296094095590e-03,6.453097635876850827e-03,3.572777339551132074e-03,1.576766559692211042e-03,3.726035800699686613e-03
6.702178770563457233e-01,1.280829463103945638e-03,1.228749898523080275e-03,6.741211621905758219e-03,4.164875050172215488e-05,7.768050762182565627e-03,8.414090682755790210e-03
6.691113166941783374e-01,1.017302395975875316e-02,1.448743218033697253e-02,6.044284229789285284e-03,6.290302430427364110e-03,5.490035473112520395e-03,6.661266882570611100e-03
6.697537058298237422e-01,1.292929207435751862e-02,6.422252228528527521e-03,2.433657936293832924e-03,9.380803630447819008e-03,4.005879641280130944e-03,5.841479401764797762e-03
6.687749974459407110e-01,8.462668474038656866e-03,3.501698792183254895e-03,7.055998689651332527e-03,4.990622996166109784e-03,8.168072482117712252e-03,6.540418450882249171e-03
6.697582506845296546e-01,3.219619777157280323e-03,4.453659588534782977e-03,7.612333609143926046e-03,7.714332069674976903e-04,5.705208266402275914e-03,5.986616729094591284e-03
6.691175006768108613e-01,7.932783118818178061e-03,8.450971061107046337e-03,3.345832627514913702e-03,1.008287192378901510e-03,3.597736787526224604e-03,4.759356946868532542e-03
6.699918264140876101e-01,1.254171282550249275e-02,1.192495369016572174e-02,5.453900152909773626e-03,1.382596955608958629e-02,2.996400355863613509e-03,7.078052410847236048e-03
6.689352594536852603e-01,9.460226829079012439e-03,2.750307649410682793e-03,1.033499960124487950e-02,5.750582307646549471e-03,8.793325280347499828e-03,1.604460371072336661e-02
6.700679713568654661e-01,1.098215710904086942e-03,1.558959669942816453e-03,4.864782674882731084e-03,1.588761995883225878e-03,4.458725983944653373e-03,3.935248128801361635e-03
6.689539604132128670e-01,1.205653095919262743e-02,1.167707284415636475e-02,4.056245572119423007e-03,4.892200814747907356e-03,5.188510440410428089e-03,6.438419990351199398e-03
6.696943246953874773e-01,6.014183880589471336e-03,4.133582607934786074e-03,1.989603279781732448e-03,8.055568701692664840e-03,1.750737637369351131e-03,3.938898913729060869e-03
6.688627652958352154e-01,7.100627672747095859e-03,5.512312711752976116e-03,1.282140765445323634e-02,7.064715869988903024e-03,9.358749909251918089e-03,7.926003089666733281e-03
6.702947670572719785e-01,5.163327474990781624e-03,1.888647900658595689e-03,4.615858747465461515e-03,0.000000000000000000e+00,5.288497243940501989e-03,6.048531061235792698e-03
6.693769299241222326e-01,7.848219018962265814e-03,1.048542684142909562e-02,4.926026454690272428e-03,2.317801394200490802e-03,2.959743494956910016e-03,2.401545930093041802e-03
6.698934787384843714e-01,7.354021949055427644e-03,4.351959151263136427e-03,2.232119707121814085e-03,8.572713562573618801e-03,1.918748249858409204e-03,6.967634793238019868e-03
6.688187323592583722e-01,8.227677133998528500e-03,7.154048341995280710e-03,9.093360196752570818e-03,4.599467468198236569e-03,7.764623494699418593e-03,6.255806238151341570e-03
6.699694746696324144e-01,4.613549067205079818e-03,1.810714818324425093e-03,3.637671904286373086e-03,1.061037309293426292e-03,3.594011496783673480e-03,4.587024997118114948e-03
6.692485564051339209e-01,9.883121834173421230e-03,1.134038106684459070e-02,3.070161112566126629e-03,4.945994013070346453e-03,3.631934956542844355e-03,4.731715289558803203e-03
6.698342466156778086e-01,5.979613182498596038e-03,7.352904361832661440e-03,4.680902323830404138e-03,1.186922334065715519e-02,1.964792843436341530e-03,4.438609413934875569e-03
6.689106725347845339e-01,1.604825449565106671e-02,3.866702779138419654e-03,1.010805488920866156e-02,2.913102854860169511e-03,8.346811931945315177e-03,9.346903484690605515e-03
6.699613535358136529e-01,8.264930041424041690e-04,5.117953433746508934e-03,1.274198445582204464e-02,1.159683008156181354e-03,6.579981038568143842e-03,5.820394256161959268e-03
6.687462382014082163e-01,1.048199957394594858e-02,1.244306712663973899e-02,2.413839389543460511e-03,4.229546097462904761e-03,1.226589229892400407e-03,4.938990466474350340e-03
6.691694312297620240e-01,9.053425079992422769e-03,4.353821796634411122e-03,3.533587280939493383e-03,1.049369698687755911e-02,3.722906556475944102e-03,6.120578184196731435e-03
6.687072716602412426e-01,5.418956925744644083e-03,3.923476210054899216e-03,1.033730928150525946e-02,3.305748499125063175e-03,8.948446386867330363e-03,7.434488229094532788e-03
6.692697160565516112e-01,2.370924040189270696e-03,3.460273559126086397e-03,4.528463426645210413e-03,1.796409701873028560e-03,7.876158699531399243e-03,5.493388234780816406e-03
6.688229046848900294e-01,1.174174389144705399e-02,1.530759219021704011e-02,5.491302071964987777e-03,1.013763369770451749e-02,2.327934185020230293e-03,9.896383869216903231e-03
6.692920678010069180e-01,1.243427544048731834e-02,6.741882174239417422e-03,2.770200701975905795e-03,7.401333141485826918e-03,1.788735602943373028e-03,2.227798369860454781e-03
6.686983309624591199e-01,8.915142287628923315e-03,2.282113108886851035e-03,1.443408601690364043e-02,3.118142857330185973e-03,1.215249444872074785e-02,1.210190500043690359e-02
6.691317312874474066e-01,2.511069477924046146e-03,9.703339302937900521e-03,3.907159436602525293e-03,0.000000000000000000e+00,3.609806729532090679e-03,4.721209969664809034e-03
6.683454714233245664e-01,7.493645846086244636e-03,8.605347109478366646e-03,6.323010483146962978e-03,6.255284697447382677e-03,2.004355431122235333e-03,4.132539526526871759e-03
6.688806466913995719e-01,9.259433658055503391e-03,5.499348699968898205e-03,5.038604740930169128e-03,9.042100196135069087e-03,2.458766395898627499e-03,2.909973610636426566e-03
6.682030163053294114e-01,7.313043750887363546e-03,2.875924453249508860e-03,1.146033542875473862e-02,4.466400082874307821e-03,1.436010174275657511e-02,1.175969979282615041e-02
6.690498493969261329e-01,1.756325573483178033e-03,7.762760849328141297e-03,6.368533536020939446e-03,0.000000000000000000e+00,2.984702942932002979e-03,5.735159603972387818e-03
6.683250568300553862e-01,8.227006581664871032e-03,8.837060193665050023e-03,9.440631799773192660e-04,4.294291650568443294e-03,2.628565147944110438e-04,2.121478572068043970e-03
6.689553760236951474e-01,8.538589899371850506e-03,5.638898091184865041e-03,1.088976989862560155e-02,1.144968109723104241e-02,7.961616869165523760e-03,1.106873286589775754e-02
6.683173827311258419e-01,4.114881648407178565e-03,2.859086139093177346e-03,6.904900897133458074e-03,2.806037998919248475e-03,7.599444103174698290e-03,6.524176183244726271e-03
6.686460278804335911e-01,6.370098158132810051e-03,4.174933335177103549e-03,9.184927843204479178e-03,1.010745884268985251e-03,4.667863806231475204e-03,5.552843875031933212e-03
6.680070660122712223e-01,1.059971876141056583e-02,1.518778683993659423e-02,2.636313752688616667e-03,1.062743492453514620e-02,2.315119184865853993e-03,1.015879334912220960e-02
6.684031389240192578e-01,8.573682138166682093e-03,4.580170462151820880e-03,8.797572111794008110e-03,1.080386469410236916e-02,8.440987281917009324e-03,8.738861529691402397e-03
6.680019996168613527e-01,4.318580546209877490e-03,2.890527592960309266e-03,6.967783804867721045e-03,0.000000000000000000e+00,1.057274765643449396e-02,7.517264189394019629e-03
6.685961834902982570e-01,7.294715320434012884e-03,5.790517424406698387e-03,4.121587171743771455e-03,2.707839334945599113e-03,6.552488392888116547e-03,4.360899849045259125e-03
6.682997993588208896e-01,6.728173104306829286e-03,1.188472055014616960e-02,1.171603938532345167e-03,6.778241011886716391e-03,1.083761582822988364e-03,6.306246674805482920e-03
6.685747258156212736e-01,8.674041470771011106e-03,2.912283290896808263e-03,7.133186713836992682e-03,4.667565782972071114e-03,4.777983400581288162e-03,4.018769147249358700e-03
6.680566123791471522e-01,3.395229982761142906e-03,1.107156408686209856e-03,6.342009465933974577e-03,2.113580955693835587e-03,9.150208133483902703e-03,5.327538290922437768e-03
6.683715484585224242e-01,9.699688518010200419e-03,8.122176900169480671e-03,4.742444126897350440e-03,6.648153859156830060e-04,1.286268387588070279e-03,5.649626928523412278e-03
6.680648825245956157e-01,7.469952996963619488e-03,1.090310643948393284e-02,2.010390402125168154e-03,9.718016948463553684e-03,4.183203480625567044e-03,2.431348256033451227e-03
6.684427760175200017e-01,1.130513981642005533e-02,7.519797387098955260e-03,1.087881754384249951e-02,8.204282308135307442e-03,8.131415621211005723e-03,1.204632366255803909e-02
6.680247238903909146e-01,3.776550743168681154e-03,9.712578023979427959e-04,8.403063822157838883e-03,4.068762549014395651e-03,1.188479505596102062e-02,6.688908539880340440e-03
6.684065661915024048e-01,1.160748441308550975e-02,1.353800458169038094e-02,4.387721942391627217e-03,2.052784210775400811e-03,9.687246046930080316e-04,9.930284014974118459e-03
6.682281247649342060e-01,9.215400721478547372e-03,1.042597120117797795e-02,3.323108353985352280e-03,1.106985045312052461e-02,3.949106210363651816e-03,9.007007957340235332e-04
6.685588560770580058e-01,5.591735910384166945e-03,4.782900784361455646e-03,5.004555583543250988e-03,1.673624118998541781e-03,1.450479203519726206e-03,8.492470799979067592e-03
6.682589701722826403e-01,4.692674242576866557e-03,4.074350485128222336e-03,7.467196281814131656e-03,1.503005802989697921e-03,8.412377049014216693e-03,3.377348587196896644e-03
6.682416848232370921e-01,1.007832706908310186e-02,1.146413522531214077e-02,6.084219346549433333e-03,6.953329676786622685e-03,3.947467082436928454e-03,9.752513140739577091e-03
6.677237203983927838e-01,1.034714404906559616e-02,1.530453745180814992e-02,3.463328297534977885e-03,1.072868832691768748e-02,4.280210051561600046e-03,7.817969658132750688e-03
6.679109535111134033e-01,7.296056425101331289e-03,1.944601767611714330e-04,8.237660913188567247e-03,3.472939547650760218e-03,5.427972129341617803e-03,4.679114184273980466e-03
6.676957807178236504e-01,1.658201415324379695e-03,5.366281314644970324e-03,6.570146271007808875e-03,1.971200343513529896e-03,5.842149954098456964e-03,8.997769236298708978e-03
6.685826234319953709e-01,8.229018238665846904e-03,8.924753537744705215e-03,5.054921514382543050e-03,2.746507852853280647e-03,3.209785009596944922e-03,6.638915138115302622e-03
6.681531719151940774e-01,8.489565073199877715e-03,1.453980976817724306e-02,4.348978918669094661e-03,1.259550602382493271e-02,3.385022686126551959e-03,1.012295605217886432e-02
6.685534916583886211e-01,1.143887775407764415e-02,3.031641606288148008e-03,1.158334452907377847e-02,5.369261547239011223e-03,9.715409244943766162e-03,7.665530760947556962e-03
6.678698263013156389e-01,6.656349498790442533e-04,2.650842386584566050e-03,5.862862570627042080e-03,1.501962721581783389e-03,4.745722382750795429e-03,4.066154845494609864e-03
6.680452874952897968e-01,1.184806368923946654e-02,1.672141453283006174e-02,5.749688237868337201e-03,6.319583215663816811e-03,4.819781162712712965e-04,8.475185450933630377e-03
6.677498719394054927e-01,6.095618736221639772e-03,6.384105251324803144e-03,1.322031178716561719e-03,7.328093925487270954e-03,4.582554648227053599e-03,0.000000000000000000e+00
6.682094238054065993e-01,9.234921244969516996e-03,4.964918490042507029e-03,1.199104034793857868e-02,4.657656509596885125e-03,7.874519571604676749e-03,1.515165151973384659e-02
6.682429514220895594e-01,3.895164000411510457e-04,3.391877221092846461e-03,2.981275675448855945e-03,0.000000000000000000e+00,6.970242496757804787e-03,5.062074072608241208e-03
6.684488854943377856e-01,8.228422192147038725e-03,8.364469810065009239e-03,5.472675618252232158e-03,3.409088064323433087e-03,0.000000000000000000e+00,7.364005728245463789e-03
6.687642686086021637e-01,8.936972491380272901e-03,7.908941258065849134e-03,6.139279143724338944e-04,1.252301186597488611e-02,1.825466969664927760e-03,0.000000000000000000e+00
6.681261263044031562e-01,7.023886683450542706e-03,0.000000000000000000e+00,1.301199352884215357e-02,3.970787402485299357e-03,6.229133156434673788e-03,1.295216535951678252e-02
6.684236280231032890e-01,1.676827869037135748e-03,7.849709135259286263e-03,1.789555166906734492e-03,1.697689497195422259e-03,4.545376246616392515e-03,3.637373881026968563e-03
6.680637649373728504e-01,9.555817789532876014e-03,1.002207517887057989e-02,7.205233836797933153e-03,6.355196995162605555e-03,2.525672617634846552e-03,4.086420427134087978e-03
6.684732488957940699e-01,7.337556163973350809e-03,1.170478900728094684e-02,1.393854784232948472e-03,9.145663278777990332e-03,2.364814563371487287e-03,4.321337261359365321e-03
6.676059267051133173e-01,8.023754718751278242e-03,0.000000000000000000e+00,1.636140243546991765e-02,3.358573121854438980e-03,9.695963227267649295e-03,1.024715724553552226e-02
6.682901136028902567e-01,2.487302122986569976e-03,9.967760439844182765e-03,4.101545107548845541e-03,0.000000000000000000e+00,6.726459470565255769e-03,9.934456340605777452e-03
6.680942378156469186e-01,1.064933963410134680e-02,9.851307851232034632e-03,4.636049823290088606e-03,7.283017907502402355e-03,5.195290469561872002e-03,3.982708332861463821e-03
6.683803401446748449e-01,6.966442700200402641e-03,6.161034841660838375e-03,4.020557286805783240e-03,6.724522319379130052e-03,3.016963960762496146e-03,2.779066893943177904e-03
6.677044233923463690e-01,1.320526161256570935e-02,4.326180139324681782e-03,1.108572019168379240e-02,4.074275979313371314e-03,7.233695058071023740e-03,8.976609584881018594e-03
6.681188992403626070e-01,3.059581286857281437e-03,5.000159740467040662e-03,5.802885389671968985e-03,1.887306795991277285e-03,8.265824111202253743e-03,4.645437555961317438e-03
6.677927872887596816e-01,1.037329559007830505e-02,1.781650099951040747e-02,5.313382186100743497e-03,1.054920381894157086e-02,1.105889809833742257e-03,8.354038995985864358e-03
6.686587683747731159e-01,6.855950576776335438e-03,4.744306772268626002e-03,2.018213512684525514e-03,5.344898145782726873e-03,3.783405278134975222e-03,5.619228556064195541e-04
6.685729376760647380e-01,6.973595258426100799e-03,2.132579938480846753e-03,1.328192809604741322e-02,2.977624890521155844e-03,1.063689716302122605e-02,1.821667173107525614e-02
6.690086476813135175e-01,5.049110060824162430e-03,5.146936195723556678e-03,2.820268609555793768e-03,3.220141317861237047e-04,5.354658407528210817e-03,4.252866417511273929e-03
6.682330421487143735e-01,7.532910410512735216e-03,8.128211871172411757e-03,5.854815942623131653e-03,7.439480118689551294e-03,9.947271340760152018e-04,5.487427769592734608e-03
6.683671526154462139e-01,9.240360169453639902e-03,7.665605266762407985e-03,2.139732496706545344e-03,7.047207003498912742e-03,2.007410169531127254e-03,6.076694259249480062e-04
6.676483205137635490e-01,1.125656202513718868e-02,5.565584369371458408e-05,1.429967752691239415e-02,2.908185471080001593e-03,1.342825751641482483e-02,1.225881424651315693e-02
6.680495343267363051e-01,3.619119956388468055e-03,7.422120263829263057e-03,3.400221872356161412e-03,1.381412313152827502e-03,4.540309851206522987e-03,4.954785699222767105e-03
6.677641770558568890e-01,5.400106954587334529e-03,8.418486525832000536e-03,5.991161583800504523e-03,3.833249668270310127e-03,1.486614523722472542e-03,1.314059056527502097e-03
6.686316482581673437e-01,1.072645315247215680e-02,7.124469533499423919e-03,7.324741163818974943e-03,8.052066928394666784e-03,5.078390846060615998e-03,9.386317060746796406e-03
6.681840918283572517e-01,7.168874999150634184e-03,0.000000000000000000e+00,1.028031233314422727e-02,1.017227890161024424e-03,1.182399831104258281e-02,8.553044027452948866e-03
