ch1,ch2,ch3,ch4,ch5,ch6,ch7
4.911232580093538580e-02,5.898093010403782088e-03,1.605670783775003940e-02,3.407146355134416105e-02,5.500707627595780025e-02,4.135640955246344674e-02,7.455896817587626124e-02
3.132868186577364433e-02,4.052916243260296092e-02,1.817066745829087893e-02,1.343821236981734835e-02,4.061016866066546882e-02,1.309482412673901308e-02,7.081937231687462919e-02
1.657526690665098723e-01,7.478382964689389567e-03,1.080737523277974788e-04,2.751921533014223265e-02,3.433141463153965844e-02,4.132001097838156056e-02,4.898141996078009264e-02
8.066011436702136272e-02,4.954496207609548897e-02,2.791483594776700272e-02,3.842567453129430710e-02,1.466837758664363278e-02,3.912481138604562148e-02,5.727957959562801626e-02
4.064608104778399955e-02,4.107143854310324471e-03,1.910608182797268739e-02,4.616951090365017940e-02,3.498879550585165532e-02,4.258068910209544811e-02,9.601818556159935625e-03
5.678606710267763980e-02,2.455273154246850886e-02,1.655657348535832796e-02,8.400943299013285959e-02,2.440008753515821027e-02,1.129309470968564710e-04,1.736809432687214105e-02
1.587598513078527507e-01,2.365495926352823020e-03,1.687128604728904691e-02,1.919959802061721454e-02,5.197731338492284081e-02,1.367418134302056387e-02,2.213765857037519602e-02
3.675294360553427175e-02,1.633963592688547628e-02,2.692539872654542421e-02,2.759074091239877013e-02,4.538602061052721126e-04,3.610881600087623156e-02,8.966222597750261869e-03
1.365106268537805700e-01,2.187874063747985431e-03,1.338880361956462650e-02,3.091956955988739431e-02,5.966458377392536150e-02,1.678077579904879713e-02,3.991653413338558387e-02
1.566763110967042127e-01,7.094529006576921759e-03,2.094905766412757941e-02,6.183411830439289325e-02,1.775353774236432258e-03,2.122799808518038844e-03,3.671814851345955866e-02
1.763873310550858609e-01,8.920815540205184746e-03,1.329977530659043339e-02,6.396438856261377204e-02,5.353960974665206152e-02,1.882346695543901660e-02,5.286147242886163333e-02
3.607209158803106330e-01,2.227745134725256371e-02,3.611724947475813963e-02,1.230910111353471503e-01,7.514152768129855886e-02,3.485362150513537927e-03,4.674365095981358742e-02
1.923387279914294812e-01,8.039092105962764023e-03,3.294546856650804045e-02,6.985213607540052827e-02,4.844937247603064989e-02,1.880796974595000393e-02,3.857662155910479562e-02
2.219875123485930413e-01,8.689974904501296393e-03,6.376098944114616529e-03,1.029482150787426331e-01,3.360304578555606270e-02,3.668340484500731691e-02,1.073290447949815096e-02
1.324885049448620844e-01,5.372506202430127331e-04,1.068036823810025737e-02,8.972075073335239459e-02,6.174177083041243463e-03,4.257949700905783175e-02,2.442107772236523644e-03
3.336449067169311444e-01,1.117548888793140627e-02,2.776306146714269119e-02,1.339485945219573981e-01,3.511634946087660580e-02,3.777424944729546041e-03,3.040363169320658976e-02
3.283195886992913426e-01,1.560173033660094966e-02,4.641309057280551542e-04,1.108075722787593698e-02,5.476388929628450697e-02,2.857717218921607127e-02,6.349788749542506494e-03
2.960534448687373033e-01,4.977307725987389908e-02,1.510937253769206734e-02,5.420949123579821283e-02,1.823935071675641950e-02,2.487023967944423930e-03,1.918603620923664543e-02
2.134483115015395338e-01,1.906476061087647444e-02,1.117866312782389571e-02,1.147427835929202278e-01,1.888546514314448643e-02,2.015503487845649033e-02,1.881073727174764620e-02
1.762993545889079972e-01,3.249845705177523136e-02,7.715386020166370429e-02,6.416704437900766500e-02,1.148256737954644890e-02,2.563627866541651201e-02,4.259839285241318052e-03
4.756408304739967452e-01,5.207445728030224430e-03,7.948090995883561050e-03,2.252127410988102874e-02,1.606076562895797366e-03,6.333860516610911873e-02,2.195786289105483569e-02
2.830155233163258455e-01,1.326837884839204840e-02,2.890985496932962917e-02,5.220081446741464681e-02,3.744873792490643893e-02,1.112969849066303141e-02,2.128769623455517568e-02
5.039542322104246796e-01,2.587995650692920258e-02,2.332289356686878534e-02,5.694375997461476047e-03,4.735979943964929717e-02,2.906354614856354601e-02,8.372560265018647030e-03
3.957744116514205768e-01,1.717725191873609170e-02,4.873674637096492290e-02,6.048177991327219338e-02,6.601963175745817480e-02,4.806837019145859813e-03,5.285193568456114654e-02
3.784304116285339692e-01,7.001971163236531126e-03,2.970617311845735742e-02,7.834290989587899823e-02,2.846274060735431988e-02,4.427401752559489978e-02,2.357532277374096985e-02
3.445859366161732051e-01,3.362455955872900581e-02,5.847376230221534854e-02,1.975272919007120542e-02,4.951152737254682634e-02,3.852526806099376699e-03,5.902340134030059637e-02
4.874067887552728795e-01,2.219638902069465125e-02,5.695980414444257178e-02,7.675634625980309877e-03,4.811677851853568555e-02,4.468052125142207842e-02,2.849032236783144434e-02
3.464682515225694370e-01,1.861253193602618872e-02,4.506986818725700061e-02,1.516367588171241287e-02,4.344258171804149526e-02,3.091423085302835716e-02,4.266010119789998001e-03
4.214244391232069287e-01,2.936325236284420548e-02,2.603609732048361991e-02,1.562143960815620680e-02,3.356609090138995555e-02,3.484170057475921567e-03,1.152087797736389696e-02
5.900307405031590680e-01,2.088227707964773749e-02,1.376550501945139615e-02,1.571431066810680122e-03,2.008167207045952196e-02,2.196820838867097336e-02,7.849231421505953321e-03
4.119759097070583298e-01,1.432261450723859575e-02,1.870792275340882327e-02,3.618942018971393892e-03,4.129615976788025833e-02,1.721294926161931471e-02,7.340418063802589543e-03
6.647833186129716854e-01,1.804032727797033608e-02,1.182954592636242808e-02,1.330827422871760923e-02,3.116640761666866766e-02,2.296956654026871547e-02,2.361045445678167098e-03
5.567961402888463862e-01,9.817694918086372624e-03,8.531403156124994780e-03,4.385457842158713149e-03,6.073150704259200339e-02,8.282980316835164558e-03,1.930068751020752593e-02
5.654223639276472202e-01,5.327847124829476755e-03,9.549450610249365923e-03,8.427845332717120996e-03,6.432685964404294410e-02,9.487550594911908775e-03,1.050900135778598532e-02
2.430718234863069593e-01,5.355558846823060826e-02,1.298110780069983150e-02,4.663442718832055967e-02,2.751023489592885340e-03,1.395734317588903650e-02,2.195309451890437025e-02
2.380187795184596222e-01,8.649018327628654745e-03,3.927868021051672542e-02,9.376620961655901532e-02,1.327005245351919882e-02,2.685578984289804794e-02,3.697108260679438096e-02
3.730302301681305277e-01,5.134087594906855401e-04,5.667765675937452841e-02,6.753539441684863753e-02,8.033842221722764521e-03,1.481739856609465278e-02,6.947707555651816413e-02
3.622658684570632115e-01,3.274837117608098147e-02,7.127117557812923110e-03,8.801793698917292907e-02,3.098401738191292054e-02,4.539100870184142877e-02,6.242346105294216407e-02
5.229478505787674703e-01,3.974519062744508169e-02,2.146165767030261406e-02,3.816829463215709595e-03,1.662644883686192898e-02,6.999167640904602194e-02,2.198289684484522333e-02
4.087718020405530783e-01,8.683589025719529175e-03,8.321594781504515481e-03,7.156386948042881002e-03,4.983696877181564844e-02,1.330049991216242233e-02,9.028267534203693323e-02
1.923196545028285076e-01,7.584904658630930996e-03,4.213173751437970793e-02,2.703334625725850593e-02,4.540238267188323462e-02,5.749067356077830482e-04,5.104254882281877848e-02
2.105696452343035485e-01,1.237950285592392952e-02,2.569597213991592355e-02,4.935012732499854948e-03,2.451810474588222988e-02,6.389825311083541237e-02,7.387351467924774262e-02
3.893344866436116991e-01,2.556047557284801819e-02,3.287475641244164137e-02,1.663182961759113176e-02,2.830419223335134404e-02,3.212182110013372949e-02,1.081163871847781177e-01
1.020403029966716613e-01,2.545514597194409312e-02,2.502758661066017964e-02,2.521024331326726653e-03,6.821546713274750928e-02,5.776008658727960210e-03,9.011459022373258243e-02
1.276939067475686418e-01,3.566661493216582990e-02,4.037459237693319380e-02,1.243855119772052653e-02,3.734500245626382053e-03,1.906601815215935858e-02,7.838201054751192665e-02
6.691528164330518003e-02,2.232871134787006717e-02,2.046983626300580283e-02,2.498413832559553960e-02,1.828226606611016436e-02,2.145974097169300876e-02,8.914780277022615884e-02
1.734667031129248915e-01,4.633408519107984347e-04,2.776306146714269119e-02,4.117872224161334138e-02,1.538482550225062084e-02,4.089626163994353192e-02,1.338417549365400472e-01
2.774126860395285110e-01,1.511731514973502222e-02,1.607973627031178410e-02,6.131436573999260453e-02,1.804319297613510287e-02,1.255480598069880216e-02,1.036698801544686521e-01
3.002970576640440203e-01,1.114168486928446278e-02,1.815479158395483239e-02,1.045917186881495375e-02,3.072825498941078592e-02,2.456156705557077657e-02,1.182062626551620976e-01
7.306266701968655575e-02,1.805744199409065054e-02,1.303594408043018404e-02,4.616723891456286921e-03,4.012194812582814407e-02,1.472203112308534401e-02,1.004500368598668647e-01
2.842355113310301995e-02,1.688757331059531630e-02,9.167980838212130834e-03,6.232168435677798435e-02,1.606670271976762265e-02,1.456054225292291449e-02,1.026709061889470309e-01
2.022202255988381214e-01,1.846590449239937648e-02,6.509613364327648810e-03,5.949761595066394015e-02,2.478688666430084453e-03,8.812746462751874788e-04,7.640671238418206279e-02
4.041862969620502177e-02,3.217855070410036156e-02,9.745767296609031405e-03,5.326019248838465003e-03,2.055797167492023902e-02,1.924785207683044064e-02,1.013786773361700089e-01
8.175421735694698988e-02,4.148879732788413044e-02,1.182873249817184558e-02,1.709208972710429819e-03,3.304753043002728319e-02,1.735298045710464976e-02,1.173229217142897074e-01
8.398724603500862251e-02,1.375160194222035948e-02,3.345806857268307510e-02,4.616036684882862673e-03,4.046291010895597395e-03,9.792726412541696845e-03,8.778166414911914295e-02
1.385264561803907224e-01,1.678624540239792573e-02,2.032678509849183968e-02,5.618547660570327729e-02,3.597054255826259705e-02,1.282660319327533216e-02,9.792995217834588040e-02
9.548832124332462534e-02,1.128235184772319322e-02,3.941696300288022314e-02,7.290588574829781621e-03,1.179727994147805603e-02,5.281178786100326761e-02,9.542417261327673650e-02
2.111108554733809317e-01,2.660236488772471652e-02,9.028211435708755062e-04,3.728960986644680453e-02,1.250419111278455730e-02,3.124205643837285606e-02,8.221101338433656203e-02
1.183314464487372764e-01,1.728930866427202950e-02,1.284916413837144944e-02,4.842187953817123081e-02,2.665075919017789730e-02,2.580492009380463969e-02,1.108605853573709776e-01
1.523368540211753608e-01,2.881923252409746006e-02,3.765900443724312652e-02,1.301655784271373850e-01,6.343991904968593332e-03,1.937477024890199573e-02,8.539867016692315183e-02
1.811933733455517448e-02,5.288401467445891235e-02,1.816828327221564621e-02,7.907416781440113063e-02,8.419449257832667399e-04,2.883760478150065865e-02,9.958815359366979258e-02
3.380585119794177196e-02,4.555068372063675319e-02,1.072962271748956198e-02,1.122330350592748438e-02,2.566185957954170149e-02,1.782568508295412357e-02,6.766986251149265108e-02
6.871772631618111582e-02,3.207722279590297099e-02,4.496176638568094575e-02,3.452048993705103541e-03,3.976495132262058974e-03,5.948099209638257889e-02,4.615973574074216934e-02
2.232449320846725538e-01,2.950587811376448322e-02,2.179931451705030554e-03,2.370383040319512524e-02,2.435836427884119360e-02,6.698696617129940023e-02,4.076467326808996816e-03
1.804251885920982179e-01,2.099194963910844258e-02,2.219598698147429161e-02,6.695177371487948115e-02,1.736316233410795107e-02,1.572815764683355155e-02,2.974699879884012965e-02
3.211253072172779444e-01,1.911363642541874519e-02,1.986812379611180290e-03,3.566529194263812208e-02,2.459851258998790868e-02,3.991095700791902345e-02,4.260372220953345668e-02
2.737779943678362304e-01,3.976264660941564166e-02,4.856903991750805005e-02,3.891443267671701456e-02,3.566471225818057533e-02,5.430428834409894989e-02,2.770613551844136602e-02
3.453176433226643471e-01,8.131649949303154656e-03,9.995293406317884433e-03,1.177957338622552808e-01,1.999941765086354906e-02,2.973525083882577746e-02,1.307775148449130675e-02
2.158124704137407424e-01,2.591648597750162430e-02,3.049772289543462023e-02,5.348350657588984980e-02,2.483812329054835288e-02,1.710335617502778405e-03,1.091073671146358670e-02
2.233915595282998101e-01,5.001213632522594210e-03,1.015107892939859369e-02,4.274036412089121661e-02,2.391186700032044143e-02,1.573952226712549418e-02,3.795575145586638222e-02
9.080244193106046247e-02,2.911606369046393361e-02,3.650982674898095581e-02,2.918814558280513616e-02,2.133456185299387187e-02,2.742139825281242338e-02,3.564070677681496768e-02
1.816456534440111792e-01,1.010022096800144986e-02,2.801735594900200965e-02,4.568352963377320108e-03,5.063686320005666985e-02,2.595504434367512658e-03,1.153658555621128734e-02
2.811522818985301431e-01,6.713191066004964291e-02,5.358051489990245386e-03,6.323113914748157427e-03,1.215544546334790255e-02,6.335346659264473601e-02,3.481577839478489089e-02
5.284953747386045286e-02,9.474372123252861044e-03,3.787439461220465375e-02,9.519603405512433447e-02,1.405033578257297577e-02,1.300009246668309970e-02,4.008244543497396783e-02
4.541512077034954853e-01,4.951992812230554541e-02,1.834552646997344993e-02,5.181934469537741172e-02,4.947749428504133462e-02,5.711882000591117503e-02,5.742803024037845816e-03
4.422967961188299935e-01,2.901354368922892668e-02,8.197230025970903000e-02,1.327540051012854327e-02,2.562913545694067707e-02,1.321641761657588177e-02,3.938605273164630383e-02
2.272386821792944378e-01,5.394736166401270516e-02,9.411167817885868203e-03,2.553488530897340958e-02,2.881592738774862994e-04,5.548207626526391323e-02,1.111914262368718376e-02
3.762703390443722373e-01,2.669479650944994731e-03,7.204224940410952627e-03,1.880909639074368478e-02,3.542033318546877751e-02,1.054318871615578246e-02,1.065029944430362363e-03
4.076548108643056612e-01,2.449551107666292360e-02,4.456203655323243140e-02,2.255465271493251045e-02,1.235333290759221825e-02,2.838699361328167470e-02,9.370342137503095969e-03
3.966241355686348502e-01,4.735747135206946901e-02,6.114651904029599905e-03,9.448781859379140613e-03,5.706853237921194477e-04,1.447407577126114120e-02,7.890512902166713083e-02
2.615971877094718234e-01,6.717124973029098278e-02,2.914112101862720294e-02,4.338051808209164584e-02,4.428062312348579610e-02,4.458396171537515329e-02,2.849032236783233252e-02
3.372447892719263596e-01,2.576496394010918678e-03,4.095476302140532709e-02,9.575870196887881214e-02,1.599702371300004700e-02,3.182856621288010501e-02,5.281498080039503940e-02
1.253862530453495605e-01,2.389111990659142926e-02,1.421134781551991466e-02,2.712582462772838987e-02,5.471501348174179213e-02,5.237071343708521454e-02,2.505232604734719537e-02
3.381066725381220994e-01,4.089871127426403241e-02,2.648432430262737114e-02,4.921411652172280604e-02,1.534494882142389827e-02,5.356876693988965599e-02,1.262117985108379692e-02
4.291399036812648671e-01,3.364720932644371665e-02,3.922779887474625582e-02,4.130031573145154233e-02,5.833776084868347311e-03,6.897418526500587177e-02,4.335453045387116511e-02
1.699369156285424065e-01,1.533112521706203601e-02,1.206953529177035023e-02,9.864822329507694221e-03,4.725185658381159115e-02,4.702894453552630694e-02,2.805997678125415895e-02
5.572016903402434718e-01,1.067676858461408251e-02,3.974598068126233841e-02,2.319549388270769619e-02,6.424516620941123080e-03,4.367510998349644069e-03,3.535439407842777548e-02
4.492288171325713453e-01,2.621212505083048150e-02,5.300831024184660123e-03,9.250389528671965067e-03,6.431669179166377148e-03,6.081073214340904087e-02,1.182128542284321959e-02
2.040751223653696211e-01,4.082837778504466719e-02,1.103956690726981549e-02,3.364061307830268355e-02,2.593550336760808150e-02,2.320615727180097565e-02,2.889086562847142936e-02
1.994078397044944939e-01,1.715860384372791536e-02,3.203790710003495690e-02,4.478549088697758584e-02,2.777901681434835623e-02,3.002731363304178558e-02,2.980723455879852324e-03
